nextToLastStatusId,statusId,userId,status
5863,11355,371,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
5864,11356,372,"Why are there no Knock Knock jokes about America? Because Freedom rings."
5865,11357,373,"We all have to make sacrifices. I think we should start with you."
5866,11358,374,"If cats could talk, they would probably always be correcting your grammar."
5867,11359,375,"At any given time my wallet is worth more than its contents."
5868,11360,376,"If cats could talk, they would probably always be correcting your grammar."
5869,11361,377,"At any given time my wallet is worth more than its contents."
5870,11362,378,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
5871,11363,379,"Why are there no Knock Knock jokes about America? Because Freedom rings."
5872,11364,380,"If cats could talk, they would probably always be correcting your grammar."
5873,11365,381,"At any given time my wallet is worth more than its contents."
5874,11366,382,"At any given time my wallet is worth more than its contents."
5875,11367,383,"I really like this site. Nice features #saidnooneever"
5876,11368,384,"I really like this site. Nice features #saidnooneever"
5877,11369,385,"I really like this site. Nice features #saidnooneever"
5878,11370,386,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
5879,11371,387,"Why are there no Knock Knock jokes about America? Because Freedom rings."
5880,11372,388,"Your choices today are: live your life now or live with regret later."
5881,11373,389,"At any given time my wallet is worth more than its contents."
5882,11374,390,"Why are there no Knock Knock jokes about America? Because Freedom rings."
5883,11375,391,"If cats could talk, they would probably always be correcting your grammar."
5884,11376,392,"If cats could talk, they would probably always be correcting your grammar."
5885,11377,393,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
5886,11378,394,"If cats could talk, they would probably always be correcting your grammar."
5887,11379,395,"At any given time my wallet is worth more than its contents."
5888,11380,396,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5889,11381,397,"We all have to make sacrifices. I think we should start with you."
5890,11382,398,"My weakness is that I care too much. Also, spalling"
5891,11383,399,"If cats could talk, they would probably always be correcting your grammar."
5892,11384,400,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5893,11385,401,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
5894,11386,402,"At any given time my wallet is worth more than its contents."
5895,11387,403,"I really like this site. Nice features #saidnooneever"
5896,11388,404,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
5897,11389,405,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5898,11390,406,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
5899,11391,407,"At any given time my wallet is worth more than its contents."
5900,11392,408,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
5901,11393,409,"I really like this site. Nice features #saidnooneever"
5902,11394,410,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
5903,11395,411,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
5904,11396,412,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5905,11397,413,"Your choices today are: live your life now or live with regret later."
5906,11398,414,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5907,11399,415,"If cats could talk, they would probably always be correcting your grammar."
5908,11400,416,"We all have to make sacrifices. I think we should start with you."
5909,11401,417,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5910,11402,418,"Your choices today are: live your life now or live with regret later."
5911,11403,419,"We all have to make sacrifices. I think we should start with you."
5912,11404,420,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
5913,11405,421,"If cats could talk, they would probably always be correcting your grammar."
5914,11406,422,"If cats could talk, they would probably always be correcting your grammar."
5915,11407,423,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
5916,11408,424,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5917,11409,425,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
5918,11410,426,"If cats could talk, they would probably always be correcting your grammar."
5919,11411,427,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5920,11412,428,"Your choices today are: live your life now or live with regret later."
5921,11413,429,"Your choices today are: live your life now or live with regret later."
5922,11414,430,"I really like this site. Nice features #saidnooneever"
5923,11415,431,"My weakness is that I care too much. Also, spalling"
5924,11416,432,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5925,11417,433,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5926,11418,434,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5927,11419,435,"Why are there no Knock Knock jokes about America? Because Freedom rings."
5928,11420,436,"Your choices today are: live your life now or live with regret later."
5929,11421,437,"Your choices today are: live your life now or live with regret later."
5930,11422,438,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
5931,11423,439,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
5932,11424,440,"We all have to make sacrifices. I think we should start with you."
5933,11425,441,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5934,11426,442,"We all have to make sacrifices. I think we should start with you."
5935,11427,443,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
5936,11428,444,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
