statusId,userId,status
418,418,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
419,419,"If cats could talk, they would probably always be correcting your grammar."
420,420,"Your choices today are: live your life now or live with regret later."
421,421,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
422,422,"If cats could talk, they would probably always be correcting your grammar."
423,423,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
424,424,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
425,425,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
426,426,"Your choices today are: live your life now or live with regret later."
427,427,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
428,428,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
429,429,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
430,430,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
431,431,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
432,432,"We all have to make sacrifices. I think we should start with you."
433,433,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
434,434,"Your choices today are: live your life now or live with regret later."
435,435,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
436,436,"If cats could talk, they would probably always be correcting your grammar."
437,437,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
438,438,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
439,439,"Your choices today are: live your life now or live with regret later."
440,440,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
441,441,"My weakness is that I care too much. Also, spalling"
442,442,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
443,443,"At any given time my wallet is worth more than its contents."
444,444,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
445,445,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
446,446,"If cats could talk, they would probably always be correcting your grammar."
447,447,"At any given time my wallet is worth more than its contents."
448,448,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
449,449,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
450,450,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
451,451,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
452,452,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
453,453,"We all have to make sacrifices. I think we should start with you."
454,454,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
455,455,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
456,456,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
457,457,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
458,458,"We all have to make sacrifices. I think we should start with you."
459,459,"Why are there no Knock Knock jokes about America? Because Freedom rings."
460,460,"Your choices today are: live your life now or live with regret later."
461,461,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
462,462,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
463,463,"We all have to make sacrifices. I think we should start with you."
464,464,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
465,465,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
466,466,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
467,467,"I really like this site. Nice features #saidnooneever"
468,468,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
469,469,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
470,470,"I really like this site. Nice features #saidnooneever"
471,471,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
472,472,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
473,473,"If cats could talk, they would probably always be correcting your grammar."
