lastStatusId,statusId,userId,status
383,5875,383,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
384,5876,384,"At any given time my wallet is worth more than its contents."
385,5877,385,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
386,5878,386,"Your choices today are: live your life now or live with regret later."
387,5879,387,"If cats could talk, they would probably always be correcting your grammar."
388,5880,388,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
389,5881,389,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
390,5882,390,"Your choices today are: live your life now or live with regret later."
391,5883,391,"We all have to make sacrifices. I think we should start with you."
392,5884,392,"My weakness is that I care too much. Also, spalling"
393,5885,393,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
394,5886,394,"I really like this site. Nice features #saidnooneever"
395,5887,395,"If cats could talk, they would probably always be correcting your grammar."
396,5888,396,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
397,5889,397,"If cats could talk, they would probably always be correcting your grammar."
398,5890,398,"Your choices today are: live your life now or live with regret later."
399,5891,399,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
400,5892,400,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
401,5893,401,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
402,5894,402,"We all have to make sacrifices. I think we should start with you."
403,5895,403,"If cats could talk, they would probably always be correcting your grammar."
404,5896,404,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
405,5897,405,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
406,5898,406,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
407,5899,407,"We all have to make sacrifices. I think we should start with you."
408,5900,408,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
409,5901,409,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
410,5902,410,"Your choices today are: live your life now or live with regret later."
411,5903,411,"My weakness is that I care too much. Also, spalling"
412,5904,412,"We all have to make sacrifices. I think we should start with you."
413,5905,413,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
414,5906,414,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
415,5907,415,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
416,5908,416,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
417,5909,417,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
418,5910,418,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
419,5911,419,"If cats could talk, they would probably always be correcting your grammar."
420,5912,420,"If cats could talk, they would probably always be correcting your grammar."
421,5913,421,"My weakness is that I care too much. Also, spalling"
422,5914,422,"Why are there no Knock Knock jokes about America? Because Freedom rings."
423,5915,423,"We all have to make sacrifices. I think we should start with you."
424,5916,424,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
425,5917,425,"My weakness is that I care too much. Also, spalling"
426,5918,426,"If cats could talk, they would probably always be correcting your grammar."
427,5919,427,"At any given time my wallet is worth more than its contents."
428,5920,428,"Your choices today are: live your life now or live with regret later."
429,5921,429,"If cats could talk, they would probably always be correcting your grammar."
430,5922,430,"Your choices today are: live your life now or live with regret later."
431,5923,431,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
432,5924,432,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
433,5925,433,"We all have to make sacrifices. I think we should start with you."
434,5926,434,"I really like this site. Nice features #saidnooneever"
435,5927,435,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
436,5928,436,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
437,5929,437,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
438,5930,438,"If cats could talk, they would probably always be correcting your grammar."
439,5931,439,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
440,5932,440,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
441,5933,441,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
442,5934,442,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
443,5935,443,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
444,5936,444,"At any given time my wallet is worth more than its contents."
445,5937,445,"I really like this site. Nice features #saidnooneever"
446,5938,446,"We all have to make sacrifices. I think we should start with you."
447,5939,447,"Your choices today are: live your life now or live with regret later."
448,5940,448,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
449,5941,449,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
450,5942,450,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
451,5943,451,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
